title,detail
"공무원 맘님들 명절휴가비, 정근수당 수령가능여부 문의드려요.","7월20일 출산예정인데, 첫째도 일주일정도 빨리 출산했어요.
5/30까지 정상출근
6/2~6/30 병가
7/1~7/9 개인연가 소진
7/10~10/7까지 출산휴가
이렇게 계획입니다.
이렇게되면 정근수당, 추석 명절휴가비 받을 수 있을까요?
육아휴직때까지 사람을 채워주지 않는다고해서 최대한 출근해보려합니다.."
여행질문,"18주차에 나트랑으로 3박5일 태교여행 다녀왔는데요
3박5일가지곤 성에도 안차네요..ㅠㅠ
그래서 육아휴직하고 가까운 일본이라도 갔다오고 싶은데
27~32주 이사이에 일본여행가도 괜찮을까요?
의사선생님께 여쭤보긴 할 건데
혹시 다녀오신분 계신가용?
많이 힘드셨나요~~ㅠㅠ"
육아휴직 전 연차소진 못하고 육휴들어갈경우,"남편이 육아휴직을 쓸예정인데 올해 연차가 18개 생성이됐는데 4개밖에 쓰질못했어요~
근데 2월에 상사분께 4월부터 육아휴직들어갈예정으로 말씀드렸는데 회사가 지금 인원축소중이여서 일은많고 촉빅해서 연차를 다쓰진못하고 육휴를 들갈거같아요~
그렇다고 돈으로 연차수당을 주지는 않을거같은데
만약 직원은 연차를 다 못쓰고 육휴를 들어갈 경우
연차수당을 안주고 당해 연차를 이월시켜주지도않고 소진시켜버린다면 법적으로 회사는 걸리나요? 음..
인사팀에 물어보라고는 할예정이긴한데여~ 혹시나 안주고 어물쩡넘어가려고할까봐여..작은회사는아니여서 그런일은없을거같은데 ...만약 쓰지못한 연차를 이월도안하주고 연차수당도 안주면 회사에서 받을수있는 법적인제도가있을까요?"
"산전육아휴직, 출산휴가 이렇게 맞을까요..?","현재 5주차이고,, 산전육휴를 6개월 먼저 쓰게 되면 이렇게 맞을까요? 계산기는 안쓰고 대략해보았어요!
산전육아휴직 3/18-9/18(6개월)
출산휴가 9/19-11/2 (45일)
출산 예정일 11/3
출산휴가 11/4-12/17(45일)
육아휴직 12/18-6/17(6개월)"
공무원 산전 육아휴직 중 출산할경우,"혹시 공무원맘님들 중에
산전 육휴 중 출산할 경우 그 후 절차가 어떻게 되는지 아시는 분 계실까요...?
산전 1달 쓰려고 하는데
조산기가 있어서 1달 끝나기 전에 출산 가능성이 있어서요ㅜㅜ"
육아휴직 중 연차가 발생하나요??,"25년 8월 부터 26년 8월까지 육아휴직을 쓴다면
그 기간동안 근무한것으로 보고 연차가 발생하는건가요???
아니면 회사마다 다른건가요?"
"출산휴가,육아휴직","임신확인서상 5월20일이 출산예정일인데,
출산휴가 육아휴직 연결해서 사용할 경우
기간계산이 어떻게되는지 도와주세요~!!
아! 출산휴가는 출산후 45일 딱 맞춰서 사용할꺼라 4월부터
사용할 계획입니다^^"
"어린이집 입소대기 신청시, 자영업자 남편 & 직장인 아내도 맞벌이지요?","오는 4월 출산 예정이고,
출생신고하자마자 대기 거려고 주변 어린이집 추리고 있어요!
맞벌이면 순위에 영향을 준다고하여, 아래 몇가지 여쭈어요 ㅠㅠ!
1.
저의 경우 제가 직장인이고, 남편이 자영업자(개인사업자/간이과세자) 예요.
이럴 경우 저희는 맞벌이 부부로 인정되나요?
2.
인정이된다면, 추후 어떤 서류를 제출하면 인정이 될까요?
(ex. 저의 재직증명서, 남편의 사업자등록증 등)
3.
만약 저의 경우 재직증명서가 필요하다면...제가 출산휴가+연차소진 하고나면 7월부터 육아휴직인데요.
그럼 일단 애낳자마자 출휴기간에 재직 증명서 떼두면 될까요?
휴가 중이어도 재직증명서 떼는 건 문제없지요?
잘모르는 초산맘이라 무지한 질문 양해부탁드리고
답변 미리 감사합니당 ㅠ"
산전육아휴직 중에 유산하면 ?,"임신 하자마자 육아휴직 들어갔다가
유산하면 어떻게 되나요?
육휴급여 토해내고 무급휴가 처리되는건가요??"
소득기준 산정할 때 작년? 최근 6개월? 최근 1개월? 어떤 기준일까요?,"산후도우미, 돌봄, 기타 바우처 등등
소득에 따라서 지원받는 금액이 달라져서 요즘 열심히 알아보고 있는데요!
저희는 4월이 출산 예정일이고 6월부터 부부 동반으로 육아휴직을 쓰려고 하고 있어요!
작년 기준으로 소득이 산정된다고 하면 중위소득은 다 넘을 것 같고,
최근 1개월 or 3개월 기준으로 산정된다면 기간 잘 맞춰서 넣으면 될 것 같은데
이 부분이 말이 다 달라서 너무 헷갈리네요ㅠㅠ
동사무소에 물어보는게 정확할까요?
매달 소득 기준 확인해달라고 관련 담당부서에 요청하면 되는건지....ㅎㅎ"
출휴 3개월 + 육휴 6개월 = 9개월 넘 짧을까요..? 다들 육휴 어느정도 쓰시는지 궁금해요,"중소 다니고있고 제가 회사에서 육휴라는 제도 처음 쓰는 사례라 이리저리 말이 많았어요
되니 안되니 계속 실랑이 하다가 저도 지쳐서 안되면 실업급여 받고 나갈생각까지 하고있었는데
일단 주신다고하네요 한번에 다 쓰는건안되고 회사 입장도 제발 생각해서 써달라고 하셔서
출산휴가 3개월 육아휴직 6개월 해서 총 9개월 이건 양보못하겠다고 말씀드렸어요
9개월은 전부터 계속 말씀드렸던 기간이라 사장님도 알고계시구요
근데 사람 마음 간사한게 막상 쓰려니 1년 채워쓰고싶고 그러네요.... ㅠㅠ첫 아이라 그런가 더 같이 붙어있어주고 싶고
마음이 그래요 ...ㅎㅎ 9개월도 괜찮으려나요? 다들 육휴 어느정도 쓰시는지 궁금해요~"
6+6 육아휴직제도 잘 아시는분?,사용한다면 18개월동안 육아휴직 급여가 나오는거죠?
출산휴가질문,"5일 평일 근무 직장인예비맘 입니당:)
출산예정일이 25년11월4일 일때
출산휴가90일
육아휴직1년 같이 사용하려고 하는데요
출산전휴가 시작일 25년9월21일 종료일 11월4일 (45일)
출산휴 휴가 11월5일 부터 12월19일 (45일)
육아휴직 25년 12월20일~26년 12월19일(1년)
계산기에는 이렇게 나오는데
해당날짜가 주말이거나 공휴일이어도 상관없이 이렇게 내면 되는건가요?"
"출산휴가, 육아휴직 날짜계산 한번 봐주세요~!","연차소진 (10개) : 4/9 ~ 4/19 토요일 근무가 있어 토요일 포함입니다 ㅠㅠ
출산휴가 (90일/ 출산 후 45일 포함) : 4/21~7/19일
육아휴직 (9개월) : 25년 7/21 ~ 26년 4/20
출산 휴가가 끝나는 7/19 이 토요일이라 육아휴직 시작일을 월요일인 7/21로 잡았는데 이렇게 하면 될까요?"
휴직 중 연차 발생,"출산휴가+육아휴직하면 1년 3개월 휴직 후 복귀하는건데,
그 기간동안 발생한 연차는 다들 어떻게 처리되나요??
다른 회사들은 어떻게 처리되는지 해서요!
회사에서 아무런 대책없이 소진된다고 해도 그냥 수긍해야하는건가요??"
둘째 임신 및 직장상사의 막말,"안녕하세요, 이번에 둘째를 임신했습니다.
어떻게 해야할지 몰라 이렇게 글을 적게되었습니다.
현재 회사에서는 2022년 2월 입사해 근무하던 중 첫째아기가 찾아왔고,
23년 4월 출산 휴가와 육아휴직을 들어갔습니다.
그리고 24년 7월 업무에 복직했어요..
이러한 배경을 적게된 계기는 복직 7개월 뒤인 현재
둘째를 임신하게 되어서 입니다.
둘째의 임신을 확인한 후, 인사팀에 말해 단축근무 신청을 허락받은 뒤
단축근무 신청을 올렸습니다.
근데, 저의 팀내 상사 (팀장, 센터장) 님께서 결재를 승인해주지 않고 있습니다.
처음 결재 승인이 되지 않아 찾아가 결재 승인을 요청드렸습니다.
(물론 임신사실을 처음 팀장님께 알렸고, 결재를 올리라고 승인받은 상태였습니다.)
그런데 팀장님께서는 눈치를 보시면서 센터장님과 얘기해야한다며 기다리라고 하셨고,
제가 직접 가서 말씀드리는 것이 나을 것 같아 제가 가서 말씀드리겠다고 하고
센터장님을 찾아갔습니다.
가서 임신사실을 알리자 마자
이전 1년 근무후 육아휴직을 갔다가 복직해놓고 또 7개월만에 임신을 하였느냐
너는 생각이 있냐 없냐 지금 너의 머리속에는 어떤 생각이 있느냐
너가 이렇게 함으로 어떤 생각을 가지냐 등등 공개적으로 팀원들 앞에서 폭언을 일삼으셨고,
그 후 제가 다른 팀원분들께서 제가 휴직을 가게되면 얻는 피해에 대해 죄송하다 말씀드렸습니다.
그러자 더이상 할말이 없다며 가보라고 하신 뒤,
묵묵 부답인 상황입니다.
물론 제가 임신한 상황이 직장상사의 입장에서 화가날 수 있습니다.
그러나 센터장님의 경우 제가 복직과 동시에 입사하신 분이며,
다른 팀원들 모두 저의 임신을 축하해주시고
오히려 쉬게 해줘야 한다고 의견을 내고 있는 상황입니다.
해당 부분에 대해 어떻게 해야하는지 의견 주시면 감사합니다."
산후도우미 2주 / 4주 어떤게 더 좋을까요?,"주말부부이고 부모님이 모두 일 하셔서 주변에서 육아 도와주실 분이 아예 없는 상황이에요
산후조리원은 2주 예약 해 두었고,
산후도우미 이용 이후에 남편이 육아휴직 들어오기로 했는데요.
도우미 2주 / 4주 떤게 더 좋을까요?
조금의 차이이기는 한데 ㅎㅎ
아이 조금이라도 더 컸을 때가 아빠랑 더 유대가 생길까 싶어 고민이에요"
육아휴직 급여신청 첨부파일,"2월1일부터 산전육아휴직 시작해서 오늘 육아휴직 급여 신쳥을 하려고 하는데요!
첨부파일로 육아휴직확인서랑 임금증명자료는 제가 직접 준비해서 제출해야하는건가요?"
이상태면 육아휴직 확인서 등록 안된거죠?,"2월부터 육휴 들어왔는데, 아직 확인서 등록이 안된거겠죠..?
안된것 같아서 마지막주에 얘기해서 등록해주신다고 했는데..
아니면 처리되는데까지 몇일 소요될까요?"
공무원 부부 아빠의 달,"안녕하세요! 내일 드디어 방빼러 갑니다 ㅎㅎ
출산 후에 할 일을 정리하던 중에 육아휴직 급여가 궁금해서 질문 올리게 됐어요.
우선 저와 남편은 공무원입니다. 남편이 먼저 육아휴직을 3개월 쓰고, 제가 두 번째 육아휴직자가 되어 1년 6개월간 육휴를 쓰기로 했습니다.
이때 궁금한 점이 있는데요..ㅠㅠ 남편이 세 달만 육휴를 써도 저는 6개월 동안 아빠의 달(최소 250-최대 450만 원) 급여를 받고, 그 이후에는 160만 원의 급여를 받는 게 맞지요...?
혹시 남편과 겹치는 세 달 동안만 아빠의 달을 적용 받는 건지 궁금해서 여쭤봅니다!"
산전육아휴직 가능할까요?,"안녕하세요!!
10월 출산예정이에요
첫째땐 출산 한달전에 육아휴직 들어갔었는데
이번엔 육아휴직후 퇴사예정이고
첫째때랑 몸이 다르게 힘들어서
일찍부터 들어갈까해요 ㅠㅠ
5월쯤에 들어가고싶은데 가능한걸까요..
2025-05-01 ~ 2025-09-30 산전육아휴직 (4개월)
2025-10-01 ~ 2026-01-31 출산휴가 (3개월)
2026-02-01 ~ 2026-10-31 육아휴직 (8개월)
이런식으로 쓸까해요🥹"
공무원인데 산부인과에서 쉬어야 할 것 같대요,"근종이 있는데 18주 정도에 극심한 근종통 왔다가 며칠 지나니 괜찮아져서 회사 잘 다니고 있었거든요
그간 신나게 해외로 태교여행도 다녀오고 했는데 또 근종통이 도진거에요;;
산부인과에서는 초음파 보더니 근종 색이 애매하고 크기가 점점 커진다며.. 되도록 회사는 쉬는걸 권하시더라구요. 이러다간 대학병원 가야할수도 있다고..ㅠ
다행히 자궁경부길이는 괜찮아서 타이레놀 먹고 근종통 버티는 수밖엔 없다며, 진단서 필요한만큼 끊어줄테니 회사랑 상의해보고 담에 올때 알려달라셨어요.
며칠 전까진 여행도 다니구 멀쩡히 다니다 갑자기 병가쓴다고 하면.. 팀원들에게 민폐끼치는게 아닐까 걱정되네요..ㅠㅠ
그런거 걱정 말고 산부인과에서 권하는대로 병가 쓰는게 맞겠죠?..
병가 60일 최대한 끌어쓰고 출산휴가-육아휴직 순으로 써야할 것 같은데 그럼 그 60일간은 제가 있어서 인원 보충이 안될텐데.. 그런 것도 걱정이고 미안하고 그러네요 ㅠㅠ
공무원분들 조언 부탁드립니다"
둘째 임신으로 상사의 괴롭힘,"안녕하세요 이전에 둘째 임신으로 인해 상사에게 막말을 들었으며, 단축근무 승인을 안해준다고 올렸던 사람입니다.
오늘 4시 반이 지나서야 센터장이
단축근무를 승인해주었습니다.
그리고 나서 새로운 체계를 하나 만들더니
자신이 선정해주는 주제를 가지고 ppt발표를 하는 것을
만들었습니다.
또한 이를 제대로 수행하지 않을 시 업무 불이행으로 불이익을 줄것이라 명시하였습니다.
그리고 당연히 첫 타자로 저를 선택하셨더라구요
발표 기한은 4주이지만
현재 업무 + 발표준비 까지 포괄했을때 매우 말도 안되는 양입니다. 또한 제한 기간이 딱 단축근무 기간입니다.
이전에 이런 발표를 2-3명이 모여 한적은 있었지만
이렇게 단독으로 혼자 시킨적은 처음입니다.
3명끼리 발표할때 이 발표로 인해서
이전 이미 스트레스를 받아 병원에 내원하신분도 계시고,
대부분의 사람들 모두 현재 절대 4시안에 해당 업무를
다른 업무와 병행하며 할 수없고
이는 과도한 업무라고 저에게 말하는 중인데
정말 어떻게 해야할까요.."
"육아휴직 중, 둘째로 산전육아휴직 신청?","안녕하세요 5월에 육아휴직이 끝나는 상황입니다~
그전에 임신을 하여 산전육아휴직을 다시 신청하고 싶은데...
지금 제 자리가 육아휴직 중 공백이었어요~..ㅜㅜ
혹시나 신청거절사유가 될 수 있다고 하던데 그런가요?
너무 염치없는걸까요..? 어떻게 생각하시는지 의견 좀 주세요~"
무직 남편인 경우 육아휴직 연장된 거 적용이 될까요..,"유산 후 다시 임신하여 심장소리 듣고 왔습니다.
6주차이고 10월 예정입니다.
남편이 올해들어 무직이 됐는데, 3개월 출산휴가에다가 1년6개월을 다 쓰기에는 남편이 무직이라 해당이 안될까요?
저는 중기 20주차부터 휴직 들어가려고 합니다. 출퇴근도 운전이 힘들고 일 좀 쉬고 싶네요..두번유산경험, 노산이라 더 빨리 휴직 계획해보려고 합니다.
무직 남편으로 인해서 제가 참고할 부분
참견부탁 드립니다!"
"출산, 육아휴직 얼마나 쓰세요? 3개월은 무리일까요?","첨엔 1년정도 쓰려고했는데
공백기간이 좀 걸리더라구요...
친정 시댁 봐주실 분은 계신데...
출산후 3개월만 쉬고 복귀하는건
너무 무리일까요?"
